,0.0,0.2,0.4,0.6,0.8
0.1,0.09992148294814461,0.5829720411019698,0.24224217389820094,0.580616529546308,0.19663400812480797
0.3,0.5843716928959137,0.4854402075581197,0.5843375550472809,0.09104564230362203,0.1025500972928686
0.5,0.5843716928959137,0.5377052538149046,0.5838254873177893,0.583859625166422,0.10012631003994128
0.7,0.5843716928959137,0.5882634076400505,0.5843716928959137,0.20096951490117093,0.10265251083876695
