,0.0,0.2,0.4,0.6,0.8
1e-05,0.5635448694229126,0.4943297803401947,0.3912755846977234,0.31593674421310425,0.2518506646156311
0.0001,0.5661609768867493,0.4758482873439789,0.40673989057540894,0.32538920640945435,0.21417692303657532
0.001,0.5944527387619019,0.473213255405426,0.4000171720981598,0.3248952329158783,0.22002530097961426
0.01,0.6321919560432434,0.48116832971572876,0.45916372537612915,0.32404324412345886,0.2544185519218445
0.1,0.6153334975242615,0.5671281814575195,0.42990797758102417,0.34573978185653687,0.21219590306282043
0.3,0.6612600088119507,0.5735170245170593,0.4321092963218689,0.37288540601730347,0.2344689816236496
0.5,,,,,
