,0.0,0.2,0.4,0.6,0.8
1e-05,0.9874818921089172,0.9871091842651367,0.9770576357841492,0.9941776394844055,0.9784539937973022
0.0001,0.9897724986076355,0.9855513572692871,0.9823907613754272,0.9950096011161804,0.9752672910690308
0.001,0.9863179326057434,0.9880984425544739,0.9754708409309387,0.9916458129882812,0.9768193960189819
0.01,0.9550580978393555,0.9681531190872192,0.9559815526008606,0.9751306772232056,0.9581858515739441
0.1,0.9056714177131653,0.9158948063850403,0.9213688969612122,0.9329259991645813,0.9405668377876282
0.3,0.9049633741378784,0.9115473628044128,0.91802978515625,0.9273940324783325,0.9339306950569153
0.5,0.9048805236816406,0.9099832773208618,0.915723443031311,0.9236506223678589,0.9216445684432983
