,0.0,0.2,0.4,0.6,0.8
0.3,0.6658760905265808,0.518095076084137,0.38729292154312134,0.26094505190849304,0.1978830099105835
0.5,0.652305006980896,0.5009268522262573,0.40354210138320923,0.2794523537158966,0.1804170310497284
