,0.0,0.2,0.4,0.6,0.8
1e-05,0.5999259948730469,0.44928789138793945,0.37669938802719116,0.28791341185569763,0.1725033074617386
0.0001,0.5858850479125977,0.501782238483429,0.38856998085975647,0.2920509874820709,0.2231801301240921
0.001,0.6093078851699829,0.5165597796440125,0.39700525999069214,0.24164608120918274,0.13837680220603943
0.01,0.6475409269332886,0.4887377619743347,0.37626391649246216,0.3267729878425598,0.1963426023721695
0.1,0.6551241874694824,0.5224874019622803,0.44338783621788025,0.26220664381980896,0.15731607377529144
0.3,0.645750880241394,0.5358415842056274,0.43670302629470825,0.4340232312679291,0.19798627495765686
0.5,0.6353192329406738,0.6278220415115356,0.57377690076828,0.4295809864997864,0.21039560437202454
