,0.0,0.2,0.4,0.6,0.8
1e-05,0.5785444974899292,0.4710429310798645,0.3975955843925476,0.2805280387401581,0.12023270130157471
0.0001,0.5787957310676575,0.4636489450931549,0.3747442066669464,0.2622944414615631,0.22190649807453156
0.001,0.6321609616279602,0.5564848184585571,0.43544140458106995,0.30505579710006714,0.20567455887794495
0.01,0.7119437456130981,0.704744279384613,0.6930509805679321,0.6788843870162964,0.44135695695877075
0.1,0.7201191186904907,0.7132586240768433,0.7088801264762878,0.7027219533920288,0.6541363000869751
0.3,0.7206164598464966,0.7147766947746277,0.7090591788291931,0.7044757604598999,0.6710704565048218
0.5,0.7214323282241821,0.7150056958198547,0.7100212574005127,0.7029474377632141,0.675803542137146
